9.5,0.3,1.5,1,0.039888985,0.060211078,0.093631108,0.152248225,0.262268374,0.473377662,0.792924937,0.884949183,0.598327112,0.35140173,0.216656584,0.143701201,0.101513736,0.075562277,0.059004312,0.048604747,0.043305934,0.04484274,0.065673888,0.214236869,0.534876957,0.653005033,0.071986321,0.012856911,0.003089307,0.000304994,0.000445941,0.003243689,0.009605118,0.021417983,0.041917926,0.075267362,0.131217093,0.21840783,0.345694314,0.509364901,0.680217019,0.812875453,0.88327262,0.904607041,0.903961766,0.900552662,0.901947559,0.903573776,0.888145763,0.826281803,0.697005752,0.519403547,0.345911761,0.215926087,0.130226981,0.077372546,0.045412838,0.027440181,0.015828484,0.008961626,0.004921643,0.002610207,0.001359916,0.000769294,0.000631036
9.5,0.5,0.5,0.6,0.071120066,0.107780244,0.167799506,0.270402894,0.44752024,0.714576811,0.921606873,0.805390013,0.53803591,0.339918354,0.221012867,0.149684163,0.104870909,0.075215957,0.054680023,0.039939815,0.029132515,0.021279414,0.016163802,0.015226565,0.033804514,0.461139667,0.295072678,0.537593389,0.011020292,0.007653264,0.043352787,0.111627362,0.226999748,0.398190094,0.601099391,0.772254953,0.86558599,0.894557223,0.896148875,0.893828308,0.888623521,0.855494585,0.745947144,0.542038628,0.320260461,0.164362565,0.079116213,0.037208076,0.017255523,0.00799216,0.003825544,0.002031356,0.001389711,0.001590144,0.002576997,0.005539432,0.013646709,0.036412594,0.105858929,0.327735099,0.730769496,0.590130758,0.380610878,0.278787671,0.227891617
8.5,0.7,2,0.6,0.009235497,0.012682356,0.01750792,0.024506379,0.035155702,0.052439906,0.083068477,0.144108809,0.284305001,0.613900588,0.829159402,0.392108015,0.163886797,0.079643705,0.042716485,0.023908724,0.013284035,0.006908343,0.003029352,0.000845459,3.46E-05,0.000588815,0.002777408,0.007212203,0.015039637,0.028324291,0.050860331,0.089683536,0.156944535,0.261813949,0.280101428,0.241067957,0.240375446,0.091664923,0.019097489,0.001247704,0.028179185,0.106231005,0.245223397,0.438764879,0.643741268,0.799813816,0.881767723,0.908524019,0.909826893,0.905525444,0.905028832,0.90982615,0.915787684,0.913252433,0.887639889,0.825047796,0.72074555,0.588270094,0.452149543,0.332788795,0.238614993,0.168932615,0.118924051,0.083537247,0.058676432
8,1.1,2,0.4,0.004250696,0.005658946,0.007520816,0.010041855,0.013570001,0.018733778,0.026763871,0.040350428,0.066253212,0.125075342,0.29421012,0.758805738,0.431376653,0.123790892,0.047866555,0.021573947,0.010139485,0.004525029,0.00166421,0.000338038,2.17E-05,0.000500001,0.001721966,0.003742945,0.006704185,0.010837376,0.016473377,0.024072057,0.034258738,0.0478925,0.066129339,0.09052257,0.123162568,0.166769432,0.222484222,0.296800243,0.391884512,0.502525791,0.614496182,0.603508652,0.858706937,0.844814739,0.353869621,0.523593686,0.879193151,0.909802479,0.902490577,0.890590886,0.88317094,0.881858362,0.875197192,0.899276257,0.913840434,0.922424237,0.915559431,0.885262082,0.830399165,0.743196214,0.635964743,0.523162511,0.417496961
9.5,0.5,1.5,1.2,0.029497784,0.043392298,0.065330435,0.102116727,0.168534654,0.297737154,0.548953761,0.866880937,0.782908844,0.455523574,0.256313501,0.155767629,0.101778426,0.070244948,0.050461957,0.037383104,0.028484473,0.022540652,0.019287047,0.020181875,0.035633976,0.176463929,0.686238432,0.6997446,0.215285839,0.05370098,0.019860731,0.006394975,0.001119799,0.000244835,0.003265366,0.0110945,0.025866872,0.051270819,0.093282214,0.151117538,0.253268145,0.391387571,0.558197763,0.720440573,0.837067628,0.892894237,0.904651749,0.89774825,0.890218139,0.890044518,0.897336542,0.903996682,0.890694265,0.834216439,0.712445168,0.54361339,0.373862561,0.242177492,0.149795918,0.090810868,0.054217981,0.031831878,0.018254364,0.010159799,0.005510993
9.5,0.9,1,0.8,0.036193311,0.05254208,0.077775605,0.118880194,0.190292405,0.322097237,0.562386437,0.862214982,0.827703056,0.509463775,0.286963979,0.169818357,0.106403144,0.06943117,0.046299184,0.030972719,0.020365141,0.01281561,0.007411045,0.003664442,0.001337956,0.000263829,7.25E-05,0.004275033,0.2238883,0.626797278,0.773471021,0.404762947,0.096886131,0.015125303,0.001217939,0.017576136,0.061259933,0.13753919,0.254596877,0.411095595,0.587560668,0.745290563,0.850624696,0.898942826,0.908419742,0.901077736,0.89217393,0.889115727,0.893708919,0.901515037,0.89938036,0.864130812,0.768871589,0.610909134,0.428462159,0.27426595,0.164026234,0.094776997,0.053681517,0.030006126,0.017105716,0.010157552,0.007261231,0.008128951,0.022061484
9.5,0.9,2.5,0.8,0.012861315,0.017930257,0.025242844,0.036261752,0.053865742,0.084295118,0.142668154,0.269370703,0.557833825,0.86968922,0.521026927,0.228336378,0.112560733,0.06185913,0.03618941,0.021681791,0.012826242,0.007162236,0.003493493,0.001233666,0.000142335,0.000215358,0.001665831,0.004934697,0.010603179,0.01847081,0.021878441,0.003856711,0.405803612,0.452968568,0.228455695,0.103976254,0.046823363,0.018862369,0.005317469,0.000408429,0.002140716,0.01127062,0.030020931,0.054794761,0.10651483,0.183238901,0.259508645,0.415532771,0.58053484,0.735347459,0.8457626,0.898051693,0.904731662,0.887218757,0.860851465,0.843888204,0.832831919,0.830682533,0.838088788,0.853803605,0.875076693,0.896925542,0.91117005,0.906315035,0.869024301
8.5,0.9,2.5,0.6,0.005685813,0.007648668,0.010300408,0.013989446,0.019332219,0.027507974,0.040996445,0.065738301,0.118513114,0.256787694,0.650300031,0.638156744,0.195082461,0.073500468,0.033264571,0.0162286,0.007872832,0.00346945,0.001164277,0.000155699,9.24E-05,0.00085111,0.002448175,0.005011834,0.008778961,0.014118902,0.02157585,0.031953778,0.046424744,0.066742935,0.095509973,0.136576996,0.195189389,0.276148428,0.369757922,0.343794861,0.376821579,0.507552451,0.254942277,0.061078704,0.002734837,0.06435461,0.232007257,0.466900196,0.689430762,0.83594586,0.897354634,0.905747863,0.892157722,0.875055731,0.862783153,0.858486372,0.863413783,0.876216382,0.89292809,0.908863828,0.916223129,0.905126104,0.86545971,0.792568189,0.691022073
9,1.1,0.5,0.2,0.032405673,0.045990859,0.066161463,0.097497645,0.149017889,0.239289387,0.404726472,0.682431039,0.90938884,0.713649743,0.403947664,0.222761422,0.128785077,0.077298855,0.046979376,0.028021617,0.015709377,0.0076655,0.002699656,0.000306815,0.000458447,0.003545245,0.010412933,0.022490164,0.041945581,0.07178838,0.115950408,0.177690482,0.244298259,0.431484449,0.565516364,0.584908832,0.784020967,0.867741775,0.909102829,0.922851404,0.922988025,0.919907803,0.917901033,0.915705927,0.903839933,0.863472208,0.769955917,0.615030705,0.431051008,0.269209807,0.155555034,0.085800921,0.045996419,0.024149164,0.012506882,0.006481179,0.00359161,0.002438397,0.002517397,0.004400829,0.011667499,0.040966588,0.187072171,0.682810831,0.365319768
8.5,1.1,0.5,0.2,0.019447401,0.027151331,0.038275256,0.055015361,0.081615322,0.126974297,0.211221693,0.380123652,0.691883031,0.881247716,0.547806014,0.266417165,0.136796157,0.075105221,0.042534887,0.023807739,0.012455066,0.005508553,0.001572267,6.61E-05,0.00092636,0.004512705,0.011641734,0.023704518,0.04288869,0.071682365,0.116052273,0.180635897,0.271238592,0.390412743,0.531839754,0.671723973,0.79713626,0.761873286,0.871066851,0.917354036,0.922655989,0.920343375,0.918428496,0.916069416,0.908346188,0.876805359,0.800984542,0.67026969,0.503359934,0.341844374,0.216121776,0.130929101,0.077501789,0.045215853,0.026053946,0.014805778,0.008298187,0.004625309,0.002598144,0.001646672,0.001362337,0.001784458,0.003846495,0.012196863,0.05470333
8,1.1,1,0.4,0.008096273,0.010988965,0.014955075,0.020566726,0.028857374,0.041844552,0.063879501,0.105635125,0.197429972,0.430913886,0.837829878,0.49690142,0.178548733,0.075748759,0.036061041,0.0177242,0.008277592,0.003232897,0.000742,2.58E-05,0.000816504,0.003155318,0.007327012,0.013866383,0.023607121,0.037787969,0.058159627,0.087167097,0.128030084,0.184118547,0.260621277,0.359269431,0.478138794,0.607245139,0.725558875,0.762509638,0.894453707,0.897304669,0.892847965,0.916676432,0.910631501,0.905856709,0.906375846,0.911718739,0.918168224,0.916535232,0.893015503,0.832857846,0.729954829,0.595534548,0.454908478,0.331027245,0.233724462,0.162710869,0.112603343,0.077832831,0.053764423,0.036979252,0.025326315,0.017115489,0.011830918
8,0.7,1.5,0.6,0.007147845,0.009757212,0.01336693,0.018524346,0.02622242,0.038417516,0.059361198,0.099588262,0.189420466,0.422182181,0.835885591,0.499549424,0.184468717,0.081463319,0.040887539,0.021635421,0.011318592,0.00541113,0.002031188,0.000357036,8.90E-05,0.00125512,0.00416509,0.009457685,0.018249221,0.032392166,0.054973433,0.091079098,0.14896061,0.240569329,0.371960823,0.523599738,0.260590263,0.486650754,0.190706571,0.042272667,0.062873581,0.375124592,0.690955969,0.84893207,0.897307264,0.905460836,0.906244747,0.909325027,0.912692152,0.906176131,0.873654829,0.799901048,0.683236666,0.542988342,0.407451355,0.293912896,0.208180478,0.146786781,0.103757353,0.073743874,0.052743259,0.037915633,0.027321965,0.019593259,0.014102064
8.5,0.9,1.5,1.2,0.005082642,0.006842637,0.009217853,0.012513357,0.017262794,0.024468659,0.036202579,0.057281836,0.100890692,0.21082194,0.536389516,0.753148039,0.246048966,0.087685111,0.038408805,0.018347452,0.008707339,0.003687589,0.001108023,8.32E-05,0.000291294,0.001731634,0.004663037,0.00964506,0.017673641,0.030467291,0.050958202,0.083968187,0.136254614,0.208660619,0.236860263,0.014777475,0.373418224,0.305791552,0.192113945,0.111812932,0.059242674,0.025059963,0.005377896,0.001451806,0.020208087,0.079133227,0.20331615,0.408045314,0.647751135,0.819782789,0.884356078,0.885220902,0.869293741,0.859184756,0.861509326,0.875604756,0.893943467,0.902740677,0.880584502,0.80748069,0.682001159,0.529740508,0.38444756,0.268311864,0.183009636
8,1.1,0.5,1,0.005524383,0.007383226,0.009858693,0.013235697,0.017996385,0.025013978,0.036001059,0.054701691,0.09047611,0.171161667,0.389886464,0.809659823,0.407459435,0.130516981,0.05169322,0.022670783,0.009808861,0.003622296,0.000793694,3.12E-05,0.000860315,0.0032232,0.007347891,0.013730093,0.023195991,0.037001323,0.057034484,0.086036186,0.127903733,0.187783958,0.271478366,0.382788836,0.517075544,0.650087217,0.711760658,0.164783085,0.754692605,0.658101972,0.414163,0.033050228,0.722931446,0.860924175,0.86895389,0.87215895,0.882072228,0.892611033,0.886500713,0.838689269,0.72957438,0.571139342,0.405450053,0.269030311,0.172018842,0.108597002,0.068151529,0.042724051,0.027040433,0.016886964,0.010549994,0.006650794,0.004361603
8,0.9,1,1,0.004235126,0.005677533,0.007606693,0.010252765,0.014010377,0.019602928,0.028480169,0.043884621,0.074275172,0.14657419,0.363732795,0.810534193,0.327281466,0.101183829,0.040727791,0.018346187,0.008250721,0.003248697,0.000833555,2.95E-05,0.000498053,0.002244905,0.005540522,0.01094791,0.019434111,0.032610472,0.053114532,0.085300458,0.136152357,0.215767597,0.333289237,0.472105603,0.481642512,0.112523936,0.396612141,0.320088106,0.173864897,0.059093424,0.003454123,0.088474694,0.396257834,0.726263165,0.859348875,0.880238051,0.878758428,0.882617058,0.892261561,0.893605977,0.861291904,0.770637833,0.625501984,0.4622496,0.319705282,0.213760174,0.141404657,0.093619523,0.062341876,0.041858606,0.028077077,0.018867062,0.012582875
8.5,0.5,2,0.4,0.016571803,0.023345162,0.033262742,0.04844686,0.073106611,0.116372779,0.199883244,0.37575327,0.711427682,0.868244504,0.501695504,0.245605478,0.13143166,0.076471207,0.046764918,0.029101768,0.017829519,0.010291211,0.005174744,0.001865827,0.000203395,0.00044795,0.003446998,0.011158542,0.028061942,0.06517639,0.151616081,0.339801504,0.134044477,0.096345014,0.032631507,0.002613072,0.005955626,0.039108291,0.108801577,0.225059426,0.388848007,0.576240937,0.74064677,0.847605739,0.898336792,0.915026802,0.918298945,0.919118875,0.919918826,0.915869025,0.895806117,0.845140145,0.75404481,0.627962919,0.489667899,0.361853172,0.258463763,0.181500378,0.126601015,0.088167398,0.061409045,0.042670735,0.029645367,0.020756906,0.014110201
8.5,1.3,2.5,1.2,0.001094957,0.001420172,0.001829188,0.002351276,0.003032392,0.003948443,0.005232669,0.007139441,0.010207338,0.015760866,0.027875113,0.064486094,0.267691371,0.331147184,0.035673632,0.009227449,0.002801129,0.000708392,6.45E-05,6.56E-05,0.000441227,0.001101038,0.002031968,0.003263642,0.004857926,0.006908929,0.009549628,0.012964878,0.017412718,0.023256059,0.031022418,0.041479339,0.055769482,0.075631608,0.103686062,0.1438341,0.201314475,0.281014014,0.378560825,0.4495626,0.3134644,0.038231821,0.259090616,0.259361914,0.213394775,0.167207996,0.129784431,0.099100938,0.074022235,0.052936581,0.034690585,0.018856498,0.006759434,0.00070976,0.010661027,0.063400011,0.211719951,0.497570409,0.78159876,0.838550351,0.771902408
8,0.3,2,0.4,0.013472375,0.01896581,0.026990024,0.039233004,0.059031602,0.09361076,0.160323363,0.303927667,0.612361406,0.883757006,0.540482154,0.253452691,0.131193014,0.074833967,0.045192572,0.027842935,0.016853779,0.009520657,0.004554115,0.001407632,6.56E-05,0.001117727,0.006222201,0.019481571,0.05174354,0.13504425,0.348857025,0.719019352,0.544623771,0.00335461,0.006990562,0.000350723,0.010141596,0.049590335,0.135605764,0.284320927,0.486393422,0.686104754,0.822122588,0.886500456,0.908551007,0.914325194,0.915388354,0.910136134,0.88775674,0.832999635,0.736550015,0.606730055,0.467884444,0.344010921,0.246402838,0.174766849,0.124043184,0.088615725,0.06383435,0.046362281,0.033927023,0.024974087,0.018469233,0.013224024,0.010140597
9.5,0.5,2.5,0.6,0.024347972,0.035131957,0.051643023,0.078361754,0.124813378,0.212809743,0.391642418,0.716294379,0.887502956,0.562896496,0.292971278,0.162882539,0.098255389,0.062773775,0.041465393,0.027716799,0.018348177,0.011686719,0.006844479,0.003360621,0.001071919,5.92E-05,0.000412437,0.00034903,0.112151531,0.300348359,0.064954692,0.016329201,0.003150824,0.000127607,0.002687198,0.010542357,0.021568358,0.042109132,0.077599554,0.127274021,0.199263731,0.298907644,0.427107597,0.574108767,0.716648583,0.827133292,0.891395943,0.914853172,0.913934612,0.903895577,0.895080443,0.892264038,0.896453832,0.905202696,0.91367126,0.907418866,0.871652754,0.793191352,0.672121522,0.528133117,0.388556673,0.272070153,0.184068561,0.121044628,0.077103949
8.5,0.7,2,0.4,0.013190146,0.01828531,0.025542229,0.03628874,0.053063701,0.081141084,0.132672423,0.23848001,0.473591313,0.844870973,0.686395181,0.313745364,0.149810897,0.079795299,0.04548467,0.026606751,0.015333943,0.008269214,0.003802789,0.001171941,7.12E-05,0.000514355,0.002806849,0.007614406,0.0161521,0.030544464,0.05456748,0.094998717,0.163473622,0.270674112,0.342572546,0.282388676,0.277210338,0.065519702,0.001996075,0.040329729,0.159867338,0.346334447,0.56015503,0.741579507,0.853938843,0.903800138,0.917267471,0.91679771,0.914852858,0.916150822,0.920065217,0.920721685,0.907745317,0.867329499,0.789124037,0.675155162,0.542249657,0.412778608,0.302541274,0.216866285,0.153612982,0.108105776,0.075666451,0.052552161,0.037392173
9,0.3,2,0.4,0.031466407,0.046116506,0.069051265,0.107036722,0.174421367,0.302323435,0.544759988,0.860949462,0.827172276,0.504826771,0.286912966,0.173380112,0.111806474,0.075598052,0.052621131,0.03706289,0.025921206,0.017543141,0.010982921,0.005735761,0.001743367,0.000146233,0.007139209,0.020405885,0.016689254,0.003839702,0.00023959,0.001209924,0.006997388,0.019540327,0.042498841,0.081714522,0.14546347,0.243033671,0.37910415,0.542779388,0.701808094,0.819971561,0.884880717,0.910221673,0.91644819,0.917082647,0.916814164,0.911065887,0.887229158,0.827322872,0.720342759,0.576719376,0.426596878,0.297683836,0.200997905,0.13365232,0.088399684,0.058400692,0.03849799,0.025246513,0.016372077,0.01038787,0.006381015,0.003697403,0.001980957
8,1.3,1,1,0.003015008,0.003974573,0.005220123,0.006870642,0.009122542,0.0123205,0.01711698,0.024881482,0.038898678,0.068737994,0.150944626,0.463664099,0.576472475,0.113874647,0.03441213,0.012658906,0.004613933,0.001315435,0.000132706,0.000135067,0.000980497,0.002582247,0.004995678,0.008381428,0.013008682,0.019269632,0.027722567,0.039149346,0.054659134,0.075793701,0.104720251,0.144369434,0.198543686,0.271449918,0.365933568,0.478103612,0.583288355,0.573275279,0.169520205,0.718012107,0.646725589,0.492320272,0.289825422,0.06804827,0.094537863,0.637202692,0.851626247,0.860058672,0.842860878,0.834815063,0.840666982,0.858175525,0.881437409,0.899139587,0.897064589,0.853332349,0.758562391,0.624363243,0.479710242,0.350357154,0.248150607
8,0.7,1,1,0.004864976,0.006592611,0.0089515,0.012269994,0.017133193,0.024670638,0.037287007,0.060839854,0.112352524,0.252530127,0.664393862,0.57488412,0.169824709,0.064324236,0.028897489,0.013677632,0.006158015,0.002259498,0.000422657,5.62E-05,0.001043633,0.003603024,0.008305351,0.016219597,0.0292462,0.050747872,0.086690701,0.147497265,0.24920228,0.403036097,0.549035419,0.241312835,0.265481523,0.25527092,0.143176893,0.050197062,0.003089704,0.051545143,0.276445319,0.614862889,0.822304818,0.878773556,0.884184395,0.886648774,0.893502828,0.892969633,0.858816124,0.765285526,0.614951469,0.447935417,0.305507026,0.201963688,0.13259445,0.087475812,0.058227979,0.039048761,0.026555634,0.017990427,0.01218017,0.008190346,0.005445196
9.5,0.9,2.5,0.2,0.029695906,0.042173188,0.060756604,0.08980848,0.138120566,0.224460171,0.387980467,0.675222881,0.908582504,0.678741641,0.368788369,0.201043536,0.116811968,0.071306002,0.044639184,0.027949773,0.017009387,0.009645319,0.004716097,0.001637814,0.000170877,0.000343536,0.002437421,0.007038185,0.015150021,0.028303314,0.048105475,0.070391607,0.035886188,0.675334385,0.465139208,0.078270079,0.005474243,0.020491863,0.078896539,0.166229912,0.281849067,0.420445412,0.563565425,0.706235456,0.815547961,0.885045302,0.918021957,0.925598316,0.919449264,0.908964744,0.899865426,0.895518763,0.896978161,0.903637671,0.912068729,0.91988514,0.919212273,0.897433307,0.844816017,0.755737919,0.636251791,0.503225154,0.376131846,0.268160868,0.183677454
8.5,1.3,2.5,0.8,0.002111168,0.002763759,0.00360067,0.004694621,0.006164282,0.008214521,0.011226302,0.01597832,0.024288473,0.041256397,0.085821317,0.261943042,0.680221217,0.118554627,0.030080407,0.010358759,0.003712828,0.001106735,0.000152773,4.21E-05,0.000466564,0.001314918,0.002569556,0.004268943,0.00649488,0.009371736,0.01307333,0.017835304,0.023983054,0.031958952,0.042379091,0.05610657,0.074382923,0.09897004,0.132395985,0.178103781,0.240287988,0.321943864,0.416499802,0.473756099,0.206235565,0.476585166,0.527390711,0.401970752,0.264490714,0.147853078,0.06161885,0.00995814,0.012112282,0.115018657,0.359291737,0.66234206,0.83914715,0.872479951,0.840276946,0.79716641,0.761387893,0.737712212,0.726040279,0.724831407,0.733226388
8,0.7,0.5,1,0.007878605,0.010791786,0.014848984,0.020688,0.029474062,0.04350991,0.067849254,0.115046377,0.221050134,0.487831654,0.851681301,0.456357981,0.175104525,0.078758697,0.039292855,0.020158769,0.009839026,0.004038783,0.000994317,3.29E-05,0.001094953,0.004621865,0.011661974,0.024178632,0.045706114,0.082460415,0.145043297,0.249096902,0.405810522,0.570204382,0.392286203,0.412865425,0.349388519,0.132245379,0.007787591,0.288929876,0.716617068,0.854956721,0.878119126,0.884280632,0.886315897,0.864801572,0.786610166,0.636601175,0.452775732,0.292149139,0.17941666,0.108519551,0.065726911,0.04004668,0.024520045,0.01517719,0.009484327,0.005839849,0.003605046,0.002247692,0.001449345,0.001016222,0.000847818,0.000942619,0.001497902
