9,0.9,1,0.8,28,2.46735710492602
8,0.3,2.5,0.6,31,2.37594460249463
9,0.3,1,1,23,2.38573293859475
8.5,0.5,0.5,1,27,2.48723974783765
8.5,0.3,1.5,0.2,26,2.34291314723771
8.5,1.1,0.5,0.8,11,1.99551389821257
9.5,0.9,1.5,0.2,29,2.35854578757837
8,0.9,2,1.2,13,2.16521013151425
8,1.3,1.5,0.2,12,2.02408444096098
9,0.3,0.5,0.6,23,2.40003456608194
8.5,0.5,1,0.4,27,2.51374311577869
8,0.3,0.5,1.2,27,2.34541414243446
8.5,1.3,0.5,0.4,11,2.00836840175047
8.5,1.1,2.5,1,13,2.22820381176259
8,1.3,1.5,0.6,12,2.07983912218727
8.5,0.7,1,1.2,29,2.36595732370037
9.5,0.9,1.5,1.2,27,2.32522065156447
9,0.5,0.5,0.8,25,2.3126573003707
9,1.3,1.5,0.4,10,1.93234410497865
8,0.9,2.5,0.6,12,2.16559575853419
8.5,1.3,2.5,0.8,13,2.21616129004157
9.5,0.5,0.5,0.2,24,2.57481695578888
8,0.5,1.5,1.2,30,2.33864988340913
8,1.3,2.5,0.6,13,2.23823442032464
9,0.7,1.5,0.6,27,2.44291347675754
8.5,1.3,1.5,1,12,2.09232439283975
9,1.1,2.5,0.8,12,2.09616504057923
9.5,0.9,2,1.2,28,2.31327854093207
8.5,1.3,2.5,0.2,11,2.00009803793486
8,0.7,0.5,1.2,31,2.23819995627051
8.5,0.9,1.5,0.6,11,2.03635840073502
9.5,1.3,1.5,0.2,30,2.33921475047557
8,1.1,1.5,0.8,12,2.09236254692062
9.5,0.3,1,0.2,22,2.32869906421026
9,1.1,2.5,0.4,11,2.00305310291584
9.5,1.3,2.5,1.2,12,2.08841006588749
9,0.7,0.5,1,27,2.3955429959746
9,0.9,1,1,28,2.42818664673428
8,0.9,2,0.2,11,2.02741464611084
8,1.1,2,0.6,13,2.19433176456637
9.5,1.1,0.5,0.6,27,2.33374217419334
8,0.7,1,1.2,31,2.2674450523371
9,1.1,1,0.4,30,2.56556463356593
9,0.7,1,1.2,27,2.3354758850584
8,0.9,2,0.6,12,2.12610656242689
8,0.7,0.5,0.2,31,2.003649997606
8,0.3,1.5,0.2,28,2.3416837614214
8.5,0.5,2,0.2,30,2.42498948858553
8.5,1.1,1,0.2,10,1.96375272522804
9,0.3,2,0.8,24,2.41989123200828
9.5,1.3,0.5,1.2,30,2.45436146778757
9,0.7,2.5,0.6,31,2.4216914827914
9,0.3,2.5,0.8,25,2.36159093338902
8.5,1.3,2,0.2,11,2.03426992585101
8.5,0.3,2.5,1,27,2.33605681601816
9,0.5,2,0.4,27,2.36550289201787
9,0.3,2.5,0.2,26,2.44335232783412
9.5,1.1,2.5,1,31,2.36180454400149
9.5,0.7,1,1,24,2.35998915592317
8.5,0.3,2,0.4,27,2.61429243713923
9,1.1,1.5,0.6,31,2.41963617866215
9,1.3,1.5,0.2,10,1.93676196224287
9,0.5,1.5,1,25,2.37766014148525
8.5,0.9,2.5,0.8,12,2.14874304704832
8.5,0.5,0.5,1.2,27,2.50680549299947
8.5,1.1,1.5,0.2,10,1.94855785092744
8,0.7,1.5,1.2,12,2.1396708617486
8,0.7,1,0.6,31,2.2224180764333
8.5,1.3,0.5,0.6,11,2.01777059301356
8,0.5,0.5,1.2,30,2.34074621390968
9,0.5,0.5,1,25,2.35598271856209
8.5,0.5,1,1.2,27,2.45925808957098
9,1.3,1,1,11,1.97747352136665
9.5,0.3,2.5,0.6,22,2.49853216105318
9.5,1.3,0.5,1,30,2.49178811533167
8,0.3,2.5,0.8,31,2.41946681654919
8.5,0.3,1.5,0.6,25,2.54774916378229
8,1.3,1,0.8,12,2.0902367595755
8,0.3,1,1,27,2.36999905615781
9.5,1.1,1,0.2,27,2.54607066951731
9.5,0.9,1,1,25,2.36224252275461
9,0.3,2,1.2,24,2.43058426544973
9.5,0.3,1,0.4,20,2.465270244268
8,1.3,1,1.2,13,2.21284226689118
8.5,0.5,2.5,0.8,31,2.39293014590859
9,0.9,1.5,0.2,31,2.24508258465455
9,1.1,2.5,1,12,2.14018258291462
9,0.7,2,0.2,29,2.64720861926093
8.5,0.5,2.5,1.2,30,2.32800742763017
9,0.3,2,0.4,24,2.53811369841985
8.5,0.9,0.5,0.6,31,2.54927874021782
8,0.9,2.5,0.4,12,2.03153818453351
8.5,1.1,2.5,0.8,13,2.1646445048919
9,0.5,2,0.2,27,2.609907106185
8,0.7,1.5,0.8,12,2.03279860435313
8.5,0.3,1,0.4,25,2.41065670915653
8,1.1,2.5,0.2,11,2.03555097878147
8.5,0.5,1.5,0.8,27,2.38737251312501
9,0.9,1,1.2,28,2.34631486305664
8.5,0.3,0.5,0.2,25,2.67207345996778
8,0.5,1,0.6,30,2.34890926522854
8.5,0.5,2.5,0.4,31,2.38233481270593
8,0.9,1.5,0.6,11,2.0480183464176
8.5,0.9,1.5,1.2,31,2.1701849417869
9.5,0.9,1,1.2,25,2.32166764638715
8.5,1.1,1.5,0.4,11,2.01146048887466
8,0.5,2,0.4,31,2.11101923843259
9,0.3,2.5,1.2,25,2.4502767430382
9,0.7,1.5,0.8,27,2.457258240528
9.5,0.5,1.5,1.2,23,2.3277144949813
9.5,0.7,1.5,0.8,24,2.34021026506218
8.5,1.1,2,1,13,2.04469196230622
9,0.3,2.5,0.6,25,2.45057423006935
9.5,0.3,0.5,0.6,22,2.46698156678997
9,0.5,1,0.6,24,2.33747322723866
8,0.9,0.5,0.4,11,1.9899565101321
8,0.7,2.5,0.6,12,2.03750985161018
9,0.5,0.5,0.2,26,2.42704784534146
8,0.7,2.5,0.4,11,2.04239269951305
8,0.7,2,0.4,11,2.02781482869166
9.5,1.1,1,0.4,27,2.49216385772981
9,0.9,2,0.8,31,2.34955419812681
9,0.5,1.5,0.6,25,2.41468913716866
9,0.7,1,0.6,28,2.43532048236471
9,1.3,1,0.4,10,1.93688575757302
8.5,0.7,0.5,0.2,30,2.27263771630199
9.5,0.9,2,1,27,2.30510983801909
8,0.3,2,1,29,2.38141832103077
9,0.9,2.5,0.4,10,1.95401949975372
8,1.1,0.5,0.6,11,2.02907360698048
9,1.3,2,1,12,2.11741346497916
8,1.3,2,0.2,12,2.10144563846242
9,1.3,1.5,1.2,12,2.02263958797464
8,0.9,0.5,0.8,11,2.04666459710259
8.5,1.1,1.5,0.6,11,2.03952071699957
8,0.7,2.5,0.2,11,1.97631679928321
8.5,1.1,2,0.8,12,2.1128698844366
8,1.3,0.5,1,13,2.11846114978641
8.5,0.5,1,0.8,27,2.39493932361689
8.5,0.9,0.5,1.2,31,2.39113201253739
8,0.9,1.5,0.8,12,2.13209539828167
8,0.3,1,0.4,27,2.40581817161908
8,0.3,2,1.2,29,2.34149822896761
8.5,0.5,1.5,0.4,28,2.55875498475348
9,0.9,0.5,1.2,29,2.3566852701187
9.5,1.3,2.5,0.8,11,2.03396159921448
9.5,0.5,0.5,0.8,24,2.45478738767296
9,0.7,0.5,0.6,28,2.26019971684276
9.5,0.7,2.5,0.6,27,2.41265582259427
9.5,0.9,0.5,0.6,28,2.33597561210879
9,0.7,0.5,1.2,27,2.42534867799037
8,0.5,2,1.2,31,2.24435974559495
8,0.3,2.5,1,31,2.38406592080385
8.5,0.5,2.5,0.2,31,2.25338616576507
8,0.3,0.5,0.8,27,2.40457604398691
8,1.1,1,0.8,12,2.14830695374648
8.5,1.1,2,0.4,11,2.01409757310972
8.5,0.5,1.5,1.2,28,2.42328940002452
9.5,1.3,1,0.8,29,2.43299077568154
9.5,0.3,0.5,1,22,2.28138452830154
9,0.7,2.5,0.8,30,2.43983408472159
9.5,1.1,2,0.8,30,2.35296215411809
8,1.3,2,1.2,14,2.24120579197312
8,1.3,1.5,1.2,14,2.15382358570322
9,1.3,2,0.2,11,1.97424805509723
9,1.3,1.5,0.6,11,2.0012822195363
9.5,1.3,1.5,0.8,30,2.3182123631507
8,1.3,0.5,0.4,11,2.03423590052402
9,0.5,2,0.8,26,2.44485371051238
9.5,0.7,2,0.4,26,2.32839570914789
9,1.1,2,0.8,11,2.03117330571397
8,0.7,1,0.8,31,2.32755478283912
8,0.7,2,0.2,10,1.95364285786792
9,1.1,1,0.6,30,2.50090297962096
8,1.1,0.5,0.4,11,2.058831200484
8,0.7,2,1,12,2.05666133358864
9,0.9,2,0.4,31,2.50388663896542
9.5,1.3,1,1.2,30,2.39245726963716
8,1.3,0.5,1.2,13,2.11594931974546
8,1.1,1,0.6,12,2.09989366272813
8,0.7,1.5,0.6,11,2.04737567808235
8.5,0.9,1,0.2,31,2.18605690396311
8,1.1,2,1.2,14,2.1808701590712
8.5,0.3,0.5,0.6,25,2.49177892180839
9.5,1.1,2,1,30,2.32108962886926
9,0.9,1.5,0.8,29,2.41021766085129
8,0.9,1.5,1.2,13,2.12259389739394
8,0.3,2.5,0.2,31,2.19902464747431
9,1.3,1.5,0.8,11,2.02766433419464
8,0.3,2,0.4,30,2.56236408603895
8,1.1,0.5,1,12,2.12680146386858
8,0.3,2.5,1.2,31,2.40078925593011
9,1.1,1.5,0.8,31,2.44648286334095
9.5,0.3,1,1.2,22,2.34611055815255
8.5,1.1,2,1.2,13,2.16275096407428
9.5,0.5,0.5,1,24,2.34581122457767
9,0.5,1,0.8,24,2.50634445722812
9.5,1.3,2.5,0.6,11,1.96913038715773
8.5,0.3,2.5,1.2,27,2.32640877334965
9.5,0.3,0.5,0.4,22,2.40250268792476
9.5,0.3,2.5,1,23,2.41029671924332
9.5,1.3,0.5,0.2,31,2.30890569900847
9,0.5,0.5,1.2,25,2.38399154141322
8.5,0.7,2.5,1.2,12,2.12746593346309
9.5,0.5,1.5,0.8,22,2.36057902602808
9.5,0.7,1,0.8,23,2.36222641192904
9,0.5,2.5,0.6,28,2.38201498853016
9.5,0.9,2,0.8,27,2.32474320002506
8.5,0.3,1,1,24,2.3967943775786
8.5,0.7,2.5,0.6,11,2.0530609701322
8.5,0.3,1.5,1,25,2.42199032850471
8.5,0.9,2,0.4,11,2.00143370159085
9,0.9,1.5,1,29,2.45711042549537
8.5,0.5,1,0.6,27,2.54920028987504
9,0.9,2,1.2,30,2.33918725970513
8,0.9,1.5,0.2,11,1.97322513216925
9,0.7,2,1.2,29,2.33305126506471
9.5,1.3,1,1,30,2.3431811622059
8.5,0.5,2.5,1,30,2.34430949381843
9,0.5,0.5,0.6,25,2.30911653990026
9.5,0.3,1,1,22,2.31853426254465
8.5,1.1,1,0.4,11,1.97624659783542
8.5,0.7,1,1,29,2.46386038888754
9,1.3,1.5,1,11,2.02730994287446
8.5,1.3,2,0.4,12,2.0938889724614
9,0.9,0.5,0.8,28,2.24892978652036
8,0.3,0.5,1,27,2.38604953768764
8,0.7,0.5,1,31,2.34188618177295
9.5,0.7,2,0.8,26,2.35170142278208
8.5,0.3,0.5,1.2,25,2.47679057695402
9,0.3,0.5,0.2,24,2.35930101392906
8,0.9,2,0.4,11,2.00269806669022
8.5,0.9,2.5,0.6,12,2.03297163534322
9,0.3,1,0.4,23,2.45826726687237
8.5,1.1,1.5,1.2,12,2.11923060226839
9.5,0.9,2.5,0.8,29,2.39205034686134
8.5,0.5,0.5,0.6,27,2.50229596247675
8.5,1.3,1,0.6,11,2.02354676077832
8.5,0.5,1.5,0.2,28,2.49774834041471
8.5,0.7,0.5,0.4,29,2.42866171965235
8,0.5,1.5,1,30,2.37472875258054
9.5,0.3,1.5,1.2,21,2.40256639349246
9.5,1.3,2,0.8,31,2.23728340234109
9.5,1.1,0.5,1.2,28,2.39150127190631
8.5,0.7,1.5,0.8,30,2.42376208515507
9.5,0.5,1,0.2,22,2.43944532530972
9,0.9,1,0.6,28,2.43547197296382
9.5,0.3,0.5,0.8,22,2.30638965652143
8,1.1,0.5,0.8,12,2.04404990481158
8.5,0.9,0.5,0.2,10,1.91741867449863
9,0.7,0.5,0.8,27,2.35812027307002
8.5,0.5,2,1.2,29,2.34602945259998
9,0.7,2.5,0.4,30,2.34980766483036
9.5,0.9,2.5,1,29,2.41484758105687
8,0.9,0.5,0.6,11,2.05324837891711
8,0.3,0.5,0.4,28,2.31612827344897
8.5,1.1,1,1.2,12,2.09731391587449
8.5,0.5,2,0.8,29,2.4578177007804
8.5,0.3,2.5,0.6,28,2.45147362689274
9,0.7,1,1,26,2.38867646802626
9.5,0.7,1,0.2,26,2.27809185867343
9,0.5,1.5,0.4,25,2.39220718910465
8.5,0.9,1.5,0.2,10,1.93320893684328
9,1.1,2.5,1.2,12,2.139230986139
8,0.7,1.5,1,12,2.08021330969847
9.5,0.5,0.5,0.6,22,2.46201924104301
9.5,0.7,0.5,0.4,26,2.43777825793078
9,1.1,1.5,1.2,31,2.37900980586336
9.5,0.5,1,1.2,24,2.30752261839712
9.5,0.3,2.5,1.2,22,2.37804715781944
9,1.1,2,1,11,2.02268980606962
9.5,1.1,2.5,1.2,31,2.32985806834619
8.5,0.7,1,0.8,29,2.46832906170837
8,0.5,2.5,1,12,2.14970719921297
9,0.5,2.5,1,27,2.42859921303397
8.5,1.1,0.5,0.6,11,2.00109512200427
8.5,1.3,1,0.2,11,1.96418701797644
8,0.5,1,0.4,30,2.43406266393199
8,0.5,2.5,1.2,12,2.08756928762276
9,0.3,1.5,0.8,23,2.45752785154308
8,0.3,1,0.2,28,2.36891174228306
9.5,0.9,1,0.6,25,2.41919681283498
9.5,1.1,1,0.8,27,2.43320490423704
8.5,1.3,0.5,1.2,12,2.10042629026615
8,0.7,1.5,0.4,11,1.99187217429402
9.5,0.5,0.5,1.2,22,2.39769323937358
9.5,0.9,0.5,1.2,26,2.44208716175241
8.5,0.3,2.5,0.8,28,2.46053068314642
8.5,1.3,1.5,0.4,12,1.9992426002351
8,0.7,0.5,0.8,31,2.21007891548767
8,0.5,1,1.2,29,2.3056713424331
8.5,0.3,1,0.6,24,2.40879553666484
9.5,0.7,1.5,0.6,26,2.30959493628952
9,0.3,1,0.8,23,2.40452453297317
9.5,0.7,2,0.6,26,2.36924465961038
8.5,0.3,2.5,0.4,28,2.58973693272135
9,0.5,2.5,0.8,27,2.38534191162124
8,1.3,2,0.6,13,2.22943344890434
8,0.3,1.5,1.2,28,2.38875138413901
8,0.3,1.5,0.6,27,2.52635912362786
8.5,0.7,2,0.6,31,2.27577292891626
8,0.5,2,0.6,31,2.10651522020509
8.5,1.3,1.5,0.2,11,2.00248327707419
8,0.5,2,1,31,2.28875651929912
8.5,0.9,1.5,0.8,31,2.08450089593548
8.5,0.3,2,0.6,26,2.42419178333166
8.5,0.3,1,1.2,24,2.58160548927963
8,0.7,2.5,1,13,2.20114550941398
9.5,1.1,2.5,0.2,31,2.08222293072596
8.5,0.9,2.5,1.2,13,2.24435993873082
9.5,0.9,2,0.2,28,2.52831315413624
9.5,0.5,2.5,0.8,24,2.41171230280602
8.5,0.7,2.5,1,12,2.13701218965492
8.5,1.3,2.5,0.4,12,2.1276716402523
8,0.3,2,0.6,30,2.54692400920294
8.5,1.1,1.5,0.8,12,2.0628688533779
8,0.5,1.5,0.4,31,2.46875583027308
8.5,0.9,2,0.2,10,1.95104495638606
8.5,1.3,2,0.6,12,2.08459638863819
9,0.9,2.5,1,31,2.20461754001251
9,1.3,0.5,0.2,10,1.86611928888217
9,0.9,2,0.2,31,2.3832863728935
9.5,0.5,2.5,0.2,25,2.39739564156199
8.5,1.1,2.5,0.4,11,2.01790272026612
8.5,1.1,1,0.8,11,2.05096010150035
8.5,1.1,1,1,11,2.01767366053856
8.5,1.3,1,0.8,12,2.03186890171999
8.5,0.3,0.5,0.8,25,2.45013221287849
9.5,0.9,0.5,0.8,28,2.2641699669823
9.5,1.3,1.5,0.6,30,2.37065526584814
8.5,0.7,0.5,1,29,2.46476045992683
9.5,0.7,2.5,0.4,28,2.38965477952906
9,0.5,1.5,0.8,24,2.37412831838275
9.5,0.9,2.5,0.4,30,2.37245365222615
9,0.5,2,1,27,2.37097963794358
8.5,0.5,2,0.4,29,2.45162573088633
9.5,0.9,0.5,0.4,28,2.41024328742706
9,1.3,2.5,0.6,12,2.08898876192811
8.5,1.1,1.5,1,12,2.10963029292763
9.5,0.3,2,0.8,22,2.50956228512629
9.5,1.3,1,0.2,29,2.44242996670676
9.5,1.3,2,0.2,31,1.97730925490652
9,1.1,1.5,1,31,2.35260543953823
8.5,0.9,2.5,0.2,10,1.95977516377777
8.5,0.7,1,0.4,29,2.43013887347747
9,0.7,0.5,0.4,28,2.35712735249348
8,1.3,2.5,0.8,14,2.16577637573226
8,0.7,2,1.2,13,2.16619856862139
8,0.9,1,1,12,2.13254729723464
9.5,0.7,1.5,0.2,25,2.47272406404602
8.5,0.7,1.5,1.2,30,2.39993998362348
9.5,1.1,0.5,0.4,27,2.53221665230313
8.5,1.1,2.5,0.6,12,2.15251338403047
9,0.3,2,0.2,26,2.49473303343564
9.5,0.7,2,1.2,26,2.34357361657948
9.5,1.3,1,0.4,29,2.54534018388564
9.5,1.1,0.5,0.8,28,2.36471389400585
9,0.9,1.5,1.2,29,2.35354564306185
9,1.1,2.5,0.2,10,1.9618725100833
9,1.3,2,1.2,12,2.09380450427199
8.5,0.7,0.5,1.2,30,2.32786243039565
9.5,0.9,0.5,0.2,25,2.32868127584699
9,0.9,0.5,0.4,28,2.58344450850837
9,0.5,1,0.4,26,2.52587134280903
8,1.3,2.5,0.2,12,2.130002421609
9,0.3,1.5,1.2,23,2.41785317718261
9.5,1.1,1,1.2,27,2.29941948024947
8,0.9,1.5,0.4,11,2.05348873326034
8.5,0.7,2,1,31,2.41307342452058
8,0.3,0.5,0.6,27,2.37461032297291
8.5,1.3,1.5,1.2,13,2.09377940668667
8,0.3,2,0.2,30,2.39649783613769
9,1.1,0.5,0.2,30,1.95748414129078
8,0.5,1.5,0.8,30,2.36718994558711
9.5,1.1,2.5,0.4,31,2.27532969764341
8.5,1.3,1.5,0.8,12,2.12310789113953
9,0.7,0.5,0.2,28,2.50624368591065
9.5,0.7,2,0.2,26,2.4196618795373
8,1.3,1.5,0.4,12,2.11783809471945
8.5,1.1,0.5,1.2,11,2.04039203724574
9.5,0.3,1,0.8,22,2.41676652077646
9,0.3,1,0.2,23,2.35680521058581
8,1.1,0.5,0.2,11,2.01969787714648
9,0.3,2.5,1,25,2.45992691542743
9.5,1.1,1.5,0.8,28,2.42273783614162
9.5,1.3,2.5,1,11,2.05187940515411
9.5,0.5,1.5,0.6,24,2.35135637093618
8.5,0.9,1,1,31,2.36557717410821
8.5,1.3,2.5,1,13,2.17272633054134
8,0.9,1,0.4,11,2.01234375995775
9,1.3,0.5,1.2,11,1.96512770934257
9,0.3,1.5,0.4,23,2.54827563615656
9,0.3,0.5,1,23,2.47175101425966
8.5,0.7,2,1.2,31,2.34504301537124
8.5,0.7,2,0.4,31,2.34315951148802
8.5,1.1,2.5,1.2,13,2.23740044054814
9.5,1.1,1.5,1,28,2.34365278490652
9.5,0.3,1.5,0.2,21,2.50474464468811
9,0.3,1,0.6,22,2.52534540908044
8,1.1,1,1,12,2.15559786246114
8.5,1.1,0.5,0.4,10,1.94417157790733
8.5,1.1,2,0.6,12,2.08375539007341
9.5,1.1,1.5,0.6,28,2.45981771364361
8.5,0.7,1.5,0.2,30,2.33973386800633
8.5,0.7,1.5,1,30,2.40093363851638
8.5,1.3,2,1,13,2.18031732379802
8.5,0.3,1.5,1.2,25,2.41882831419021
8,0.9,2.5,0.8,13,2.18278674005322
8,1.3,0.5,0.8,12,2.11956131977278
8,0.5,1.5,0.6,31,2.34336977040725
9,0.3,2,0.6,24,2.55111444723463
9,1.3,2.5,1,12,2.07375696479778
8.5,0.9,2,0.8,12,2.07983424056343
9,0.9,2.5,1.2,31,2.14254757831512
9,0.7,2,0.4,29,2.40042816686593
9,1.1,2,1.2,12,2.09663892384214
9.5,0.5,1,0.6,22,2.38106421383895
8,0.7,2.5,0.8,12,2.14685781430236
8.5,0.7,1.5,0.6,30,2.48387930209761
9.5,0.7,1.5,1,24,2.30244488031587
8,0.9,0.5,1,12,2.09808608440877
9,0.7,2.5,1,30,2.38106920337763
9,0.9,2.5,0.2,10,1.93241000907141
8,0.3,1,1.2,26,2.37234119046692
9.5,0.9,1,0.4,28,2.30485049800539
8,1.1,2,0.2,11,2.02153424896028
8.5,0.9,0.5,0.4,31,2.10498087657557
8,1.3,2.5,1.2,14,2.36273245585358
9.5,0.9,2.5,0.2,30,2.37227463750116
9,1.1,1,1,31,2.32081058776407
9.5,1.1,2,0.6,30,2.47615321301257
8,1.3,1,0.6,12,2.1168460895004
8,0.7,2,0.8,12,2.12031193212522
8,1.1,1,0.4,11,2.0447769882847
9.5,1.3,1,0.6,29,2.3964079592419
9.5,0.5,1,0.4,22,2.4745431183812
8.5,1.3,1,1,12,2.11396788922834
8.5,0.5,1.5,0.6,28,2.38627722353862
8.5,0.7,2.5,0.2,10,1.94922603364962
9.5,0.3,2,0.4,22,2.42502782191061
8.5,0.3,2,1,25,2.43579409787169
9.5,0.9,1.5,0.4,26,2.32658941883285
8.5,0.7,2.5,0.8,12,2.03639155083414
9,0.3,0.5,0.4,23,2.40968231821485
8,0.5,1,1,29,2.408240560315
8.5,0.9,1.5,1,31,2.16944350194223
9.5,1.3,2,0.4,31,2.03688236025851
9,1.3,0.5,0.6,10,1.93726538433756
9,1.3,2,0.4,11,2.02027535260029
9.5,1.3,1.5,1.2,31,2.36221652705818
9,0.3,2.5,0.4,25,2.43504811656038
9.5,1.1,0.5,1,28,2.39269114058201
8,0.3,1.5,1,27,2.40791097383641
8,0.5,0.5,0.2,30,1.96957699713216
9.5,0.5,2,0.4,24,2.4565089101973
9.5,1.1,2.5,0.6,31,2.3071114493682
9,1.1,0.5,0.8,30,2.42551566055027
9,1.1,1.5,0.2,31,2.3234817026129
8,0.7,1.5,0.2,10,1.96039814159733
8,0.5,2.5,0.6,11,2.055003484162
9.5,0.3,1.5,0.6,22,2.40219424298218
9.5,0.3,1.5,0.4,21,2.3137738681082
9,1.3,1,1.2,11,2.02264323362841
9,1.1,1.5,0.4,31,2.34063881445546
8,1.3,2,1,14,2.30510107001468
8,0.9,2,1,13,2.23227308641723
8,1.3,0.5,0.6,12,2.10161696846138
9.5,0.9,1.5,1,26,2.37863536305315
8.5,0.5,0.5,0.4,27,2.57398091472101
8.5,0.7,2,0.2,31,2.20082593691068
9.5,0.9,1,0.8,25,2.30396154694055
8,0.9,1,0.8,12,2.07003770316796
9,1.1,0.5,0.4,30,2.44551507750364
8,0.9,1,0.6,11,2.05174748396866
8.5,0.3,2,0.2,27,2.49414938298191
9.5,0.7,0.5,0.6,24,2.4593480088549
9,1.1,1,0.2,30,2.52217036211295
9,0.7,1.5,1,27,2.42431908219617
9,0.7,1,0.2,28,2.33821118658814
9,0.9,1.5,0.6,29,2.50620221687914
9.5,0.5,2,0.6,24,2.40620516707181
9.5,0.5,2,1,24,2.35102041140196
8,0.9,1,1.2,12,2.13555363318001
8,0.9,1,0.2,10,1.9639731813132
9,0.3,2,1,24,2.46855036134284
9.5,0.7,2.5,1.2,27,2.35627419058264
9.5,0.5,1.5,0.2,23,2.45382545570441
8,1.1,2.5,1.2,14,2.36758334386874
9.5,0.3,2,0.6,22,2.44411500425966
9.5,0.5,0.5,0.4,24,2.43319024524865
8,1.3,2.5,0.4,13,2.07274536957389
9,1.3,2.5,0.4,11,2.06710858059382
9.5,0.9,2.5,1.2,29,2.35805467889937
8.5,1.3,2,1.2,13,2.11295655460793
8.5,0.9,1,0.6,31,2.4005412148824
9.5,0.9,1.5,0.8,26,2.44252187605023
8.5,0.5,2,0.6,29,2.46434841079151
9.5,0.7,2.5,1,27,2.37383299550946
8,1.1,2.5,0.8,13,2.21827864621644
8.5,0.9,1,0.8,31,2.3386169676721
8,0.3,2,0.8,29,2.5449360281557
8,1.3,1.5,0.8,13,2.22451587950274
8.5,0.9,2,0.6,11,2.02353342829805
8,0.5,2,0.8,31,2.28502512455922
9,0.5,2.5,0.2,29,2.54749952237981
8.5,1.1,2.5,0.2,11,2.0406240096376
8.5,0.3,1,0.8,24,2.41795661082588
9,0.3,0.5,0.8,23,2.42204793448886
9.5,0.7,0.5,1,24,2.36147792769624
8.5,0.9,1,1.2,31,2.40815531032406
8,0.9,2.5,1.2,13,2.05525809804577
9,1.1,2,0.6,11,2.02432471765449
8,0.5,2,0.2,31,2.08033072909441
9.5,0.5,1.5,0.4,24,2.36915238050884
9.5,1.1,1.5,0.2,28,2.30169960348274
9,0.7,2,0.6,29,2.38322615064666
8,0.9,2.5,0.2,11,2.03476019626354
9.5,0.7,1,1.2,26,2.38305101374211
9.5,0.3,2.5,0.8,22,2.40250465866987
8,1.3,1,1,13,2.11844768710948
9,0.5,2,1.2,26,2.43634836876883
9.5,1.1,1,1,27,2.37479485887124
9,1.3,2.5,0.2,11,2.01067516446715
8,0.9,2,0.8,12,2.12600350212934
9.5,1.1,0.5,0.2,27,2.59553549836122
8,0.7,2,0.6,12,2.01161537601981
8.5,0.9,1.5,0.4,10,1.95009180641714
9,1.1,2,0.4,11,1.97844184959067
9.5,0.7,1,0.4,26,2.25894492439353
9.5,1.3,2.5,0.2,10,1.94790414720783
8,1.3,0.5,0.2,11,2.0344921150845
